phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
97.83328699,4300.059,11.628463,27,226850.3851,316.57439,716.5784,11.962039,27,277659.7204,278.6385341,996.4872,11.153138,1.1992475,0,0.80890083,0.3335762,0.47532463,-0.589294642,1.09585035,7,6000,4.5,0,NOT_AVAILABLE,79.9050277,55.03280451,200.393994,62.1584538,100001,5854,5719.23,6126.0996,0.112,0.0089,0.3121,0.0513,0.0079,0.154,200111,1.121566,1.0241467,1.1750468,1.3309302,1.3152847,1.3465757
328.7133022,3437.0842,10.555847,28,655789.9046,571.0644104,1148.3641,10.809476,33,685043.5498,459.8096956,1489.8414,10.172625,1.1867722,0,0.6368513,0.25362873,0.38322258,5.033954485,0.471391467,11,6250,4.5,0,NOT_AVAILABLE,79.78418855,55.28951464,200.2308367,61.90387509,100001,6441.893,6364.3335,6659.58,0.035,0.0199,0.139,0.019,0.0115,0.0835,200111,1.1863383,1.1100483,1.2154293,2.1835637,2.1651187,2.2020087
362.9005434,2716.4387,10.703897,30,387757.7222,348.8441607,1111.5499,11.379987,31,849020.137,396.1777318,2143.0283,9.939625,1.2545968,0,1.440362,0.67609024,0.76427174,-32.41650558,0.253672953,7,5000,3,0,NOT_AVAILABLE,79.99628445,55.33672662,199.9598734,61.92680162,100001,4463.4536,4349.13,4663.8003,0.3477,0.0472,1.1448,0.191,0.0229,0.6374,200111,27.93552,25.586973,29.423481,279.0566,253.87943,304.2338
54.99985764,4501.655,12.204031,30,85948.77546,124.0033444,693.1166,13.015789,29,234129.6033,207.2809791,1129.5277,11.338279,1.292774,0,1.6775103,0.81175804,0.8657522,-34.52857473,0.93882558,9,4000,3,0,NOT_AVAILABLE,80.12095889,55.22847929,199.9503781,62.05618246,100001,4200.5947,4038.5667,4392.28,1.204,1.0627,1.4371,0.5853,0.4482,0.6931,200111,0.7734964,0.7074567,0.83680713,0.16782415,0.16639939,0.16924891
52.43971374,2696.535,12.8122,27,73117.57314,108.7610092,672.27747,13.191334,26,98731.89934,70.60101981,1398.4486,12.275776,1.2152953,0,0.91555786,0.37913418,0.5364237,-19.23674497,5.011569891,5,5500,3.5,0,NOT_AVAILABLE,79.94625944,54.90323875,200.4974702,62.28101608,100001,5439.6665,5400,5456.6665,0.318,0.1173,0.4983,0.157,0.0576,0.235,200111,1.0960715,1.0892526,1.1122333,0.9476796,0.9187425,0.9766167
11.89241499,5209.9043,13.708117,33,27803.69047,32.54824576,854.2301,14.241132,32,48878.28787,49.58929974,985.662,13.03913,1.2376376,0,1.2020016,0.53301525,0.6689863,-11.87783514,2.365396803,5,5500,3.5,-1.5,NOT_AVAILABLE,80.20842718,55.01131295,200.100173,62.26777215,100001,4911.5,4863.7803,5149,,,,,,,200111,5.705071,5.190911,5.817568,17.063707,15.272179,18.855236
26.51208063,6359.5684,12.621187,26,87638.40737,113.5153823,772.0399,12.994652,27,115534.9251,99.74352632,1158.3201,12.105137,1.2050228,0,0.8895149,0.37346458,0.51605034,-59.21770953,1.123725203,8,5500,3.5,0,NOT_AVAILABLE,80.25812239,54.99684853,200.0639288,62.29492598,100001,5466.3735,5381.3,5712.5,0.168,0.0509,0.265,0.073,0.0302,0.131,200111,1.0601697,0.9707817,1.0939554,0.90415466,0.88989407,0.91841525
33.39522385,4818.084,12.671969,30,72332.16011,92.9656775,778.0523,13.203059,31,125527.0282,84.53130467,1484.9768,12.015077,1.2296953,0,1.1879826,0.5310898,0.6568928,-38.90588627,1.129195497,9,4000,3,0,NOT_AVAILABLE,80.37208346,55.05357262,199.880645,62.28008827,100001,4912,4851.455,5108.6396,0.0977,0.0792,0.22,0.0513,0.0343,0.113,200111,0.7026888,0.6496347,0.72033703,0.25897285,0.257041,0.2609047
179.6179063,4420.9624,10.9387,28,381170.0802,447.9887356,850.8475,11.398591,27,585522.8383,438.0109566,1336.7767,10.34306,1.2173686,0,1.0555305,0.45989132,0.5956392,-15.08000942,1.472375216,6,5000,4.5,0,NOT_AVAILABLE,80.36075213,54.72183909,200.263231,62.56065093,100001,5104.5034,4975.433,5334.1997,,,,,,,200111,2.5743196,2.357387,2.7096155,4.053532,3.9780118,4.129052
1542.264329,265.70142,11.656984,27,266249.3003,2815.60804,94.56192,11.788167,27,295647.2256,3910.509121,75.60326,11.084986,1.371209,0,0.70318127,0.13118267,0.5719986,10.89249345,1.500797391,6,6250,4.5,0,NOT_AVAILABLE,80.52386784,54.70230669,200.1100595,62.62614716,102001,5958,5676,7094.93,,,,,,,200111,1.2846302,0.9059054,1.4154494,1.8734967,1.7460632,2.00093
60.37237657,4957.512,11.998111,24,156280.9809,138.0329722,1132.2003,12.366623,23,204896.7969,149.5551182,1370.042,11.483082,1.2067546,0,0.8835411,0.36851215,0.51502895,-35.02897127,0.446201152,10,5500,4.5,0,NOT_AVAILABLE,79.48653012,54.52280695,201.4209254,62.4594965,100001,5482.17,5386.87,5531,0.059,0,0.1041,0.0303,0,0.0501,200111,0.9496912,0.93299663,0.9835906,0.7339551,0.72629565,0.7416145
500.9588776,3949.758,9.947434,29,859045.7598,1078.6279,796.42456,10.516348,30,1577276.449,2214.527285,712.2407,9.267151,1.2312951,1,1.249197,0.56891346,0.68028355,-13.49801064,0.366396114,13,4750,4.5,0,NOT_AVAILABLE,79.62030321,54.17549151,201.6916363,62.79298497,100002,4807.75,4734.5566,4899.24,0.024,0.008,0.2701,0.012,0.0044,0.132,200111,9.838335,9.474317,10.144876,46.591366,44.953224,48.229507
1226.345384,3632.7844,9.066235,31,2699920.233,2956.489664,913.2182,9.273011,32,2523780.981,3479.724251,725.28186,8.756791,1.1725352,0,0.5162201,0.20677662,0.30944347,5.332169985,1.619893406,6,6500,4.5,0,NOT_AVAILABLE,80.12643303,54.42048803,200.8593424,62.74578986,100001,6959.973,6727.25,7081.3335,0.834,0.43,1.0756,0.4297,0.2535,0.5581,200111,1.8923889,1.828081,2.0255847,7.57087,7.473214,7.6685257
185.5444582,5206.9146,10.725795,30,466075.8099,413.6751252,1126.6711,11.180246,30,707628.5028,410.7974769,1722.5726,10.137406,1.2148713,0,1.04284,0.45445156,0.58838844,3.106588481,0.253940134,11,5250,4.5,0,NOT_AVAILABLE,79.92434601,54.30859144,201.2073898,62.77753482,100001,5184.68,5053.0503,5386.15,,,,,,,200111,4.960736,4.5965624,5.2225523,16.020452,15.618777,16.422127
273.7273986,2381.4573,11.152963,25,251942.192,374.1184831,673.4289,11.848136,25,567068.3921,521.4698346,1087.4424,10.377831,1.2564014,1,1.4703045,0.69517326,0.7751312,-47.77575975,0.279330659,12,4500,3,0,NOT_AVAILABLE,79.98818219,54.23823604,201.221288,62.85690107,100002,4460.5703,4343.15,4616.84,0.245,0.1374,0.4824,0.1253,0.0534,0.2291,200111,19.317314,18.031752,20.375952,133.09132,121.70704,144.4756
1965.901653,4001.9727,8.448776,34,4514963.834,5100.611495,885.1809,8.714752,33,4744472.152,6873.873754,690.21814,8.07145,1.1769246,0,0.64330196,0.26597595,0.377326,-35.77422532,2.567208306,6,6250,4.5,0,NOT_AVAILABLE,80.00032774,54.33781269,201.0913714,62.77663117,100001,6443,6314,6621.2,0.2257,0.0563,0.3816,0.1027,0.0219,0.182,200111,1.321025,1.2508748,1.3755555,2.709376,2.6775289,2.7412233
558.4723283,3796.7258,9.872338,31,971465.7276,777.0505522,1250.1963,10.382819,32,1619468.845,1213.387572,1334.6674,9.238488,1.2219278,0,1.144331,0.5104809,0.6338501,-12.12146041,0.373580754,8,4750,4.5,0,NOT_AVAILABLE,80.01205078,54.20817136,201.2308592,62.88975776,100001,5007.43,4890,5064.14,0.182,0.0125,1.6791,0.093,0.0066,0.7444,200111,9.84699,9.627685,10.325607,54.923893,53.14438,56.703407
258.9870393,3462.26,10.806771,28,510032.312,793.2054879,643.00146,11.082394,30,559346.4133,408.1974394,1370.2839,10.392718,1.1925974,0,0.68967533,0.27562237,0.41405296,4.128612688,0.940514938,11,6250,4.5,0,NOT_AVAILABLE,80.08314112,54.21067027,201.150858,62.9099212,100001,6320,6011.6665,6580,0.0433,0.017,0.1041,0.0215,0.0079,0.0514,200111,0.95990855,0.88554823,1.0608995,1.3244108,1.3134644,1.3353572
52.75632501,5556.331,12.020709,32,153169.7335,150.5534839,1017.3776,12.388455,30,200799.1449,129.4873116,1550.7245,11.505015,1.2075425,0,0.88344,0.36774635,0.51569366,-40.88766466,1.178665732,13,5500,4.5,0,NOT_AVAILABLE,80.1050649,54.14333843,201.2062185,62.97367097,100001,5503,5420.1426,5660.314,0.0477,0.008,0.1331,0.029,0.0049,0.076,200111,0.8447235,0.79842216,0.87074745,0.58955175,0.5774033,0.6017002
175.5032754,3004.1768,11.383339,28,254789.496,252.7215319,1008.1828,11.835935,27,390995.0982,359.008485,1089.097,10.781491,1.2248333,0,1.0544434,0.4525957,0.60184765,-48.73765118,1.104325235,7,5250,4.5,0,NOT_AVAILABLE,80.20752033,54.18487633,201.0458058,62.97054714,100001,5121,5070.1,5284.5977,,,,,,,200111,2.3419468,2.19919,2.3892057,3.3983486,3.346386,3.4503112
271.8273746,3962.626,10.607675,15,493421.5929,748.0252735,659.63226,11.118342,17,819954.9642,774.3187005,1058.9373,9.977445,1.2193067,0,1.1408978,0.5106678,0.63022995,-58.9384049,0.355627701,4,5000,4.5,0,NOT_AVAILABLE,80.23969331,54.22034529,200.9692874,62.95049349,100001,4975.8,4912.2476,5087,,,,,,,200111,3.350219,3.2053504,3.4374669,6.198587,6.079794,6.31738
495.821018,4188.1,9.895011,29,923271.8467,831.0792534,1110.9312,10.438065,30,1625149.749,1802.919664,901.39886,9.234687,1.2272394,0,1.2033777,0.5430536,0.6603241,-15.62497002,0.222517418,15,5000,4.5,0,NOT_AVAILABLE,79.74492833,54.07099787,201.6827612,62.92040843,100001,4896.11,4849.32,4966.6597,,,,,,,200111,7.903985,7.6810327,8.057248,32.343838,31.56974,33.117935
94.88057191,4522.8735,11.606886,27,228687.6729,321.9605311,710.29724,11.953281,27,287886.2395,252.4729164,1140.2659,11.113868,1.2037623,0,0.83941364,0.3463955,0.49301815,-16.66245852,0.645013624,12,5500,3.5,0,NOT_AVAILABLE,79.78873168,53.98758147,201.7355035,63.00434563,100001,5779,5731.8,6163.37,,,,,,,200111,2.4719687,2.173261,2.5128486,6.1403255,5.984537,6.296114
152.2282616,2966.412,11.551549,29,208817.8602,474.4458156,440.13004,12.05197,29,342612.0908,307.2898765,1114.9475,10.924913,1.2211347,0,1.1270561,0.5004206,0.62663555,-21.22501445,0.455278239,11,5500,4.5,0,NOT_AVAILABLE,79.86894358,53.9662613,201.6739288,63.04793283,100001,4989.7866,4925.157,5073.7065,0.1195,0.016,0.253,0.0577,0.0079,0.129,200111,0.7289651,0.7050501,0.74822205,0.296781,0.29532343,0.29823858
41.91707677,6885.4253,12.037561,26,151621.585,129.7141406,1168.8901,12.399486,28,195843.9124,138.0605333,1418.5365,11.532145,1.2038987,0,0.86734104,0.36192417,0.50541687,17.67129114,1.055759771,14,5750,4.5,0,NOT_AVAILABLE,79.93757221,54.07379869,201.4707329,62.97946329,100001,5573,5450.05,5825.415,0.0567,0,0.109,0.0307,0,0.0561,200111,0.915809,0.83816445,0.95759535,0.7288878,0.72203225,0.73574334
55.93180839,5589.283,11.950829,26,167432.3088,176.8627504,946.6793,12.29179,25,208175.6305,153.1273386,1359.4935,11.465845,1.201489,0,0.8259449,0.34096146,0.48498344,-29.403349,1.729816784,6,5500,3.5,0,NOT_AVAILABLE,79.95632905,54.09627277,201.4236369,62.96649649,100001,5778.5,5678.2476,5844.25,0.181,0.0962,0.225,0.0883,0.0485,0.1111,200111,1.1194623,1.0944153,1.1593406,1.2588505,1.2423757,1.2753252
30.51005407,4774.9204,12.779843,32,82655.17719,122.6087026,674.13794,13.058213,32,92279.87877,79.22955891,1164.7153,12.349153,1.2007918,0,0.70906067,0.2783699,0.43069077,-32.08930119,5.158199856,5,4500,3,0,NOT_AVAILABLE,79.98620981,54.071294,201.4208283,62.99698494,100001,6302.6665,6281.3335,6713.5,0.214,0.0816,0.3261,0.117,0.04,0.1645,200111,1.18045,1.0403949,1.1884818,1.9810122,1.9351656,2.0268588
60.55343383,5324.642,11.917293,29,155854.4531,278.6620518,559.2956,12.36959,29,237697.2595,249.9500997,950.9789,11.321859,1.2205979,0,1.0477304,0.4522972,0.59543324,-8.450033036,0.671047433,10,5500,4.5,0,NOT_AVAILABLE,80.29630883,53.7938743,201.4101706,63.32905218,100001,5111.96,5040.3335,5128.92,0.008,0.0053,0.1103,0.005,0.0029,0.051,200111,0.791456,0.7862304,0.81411004,0.38538784,0.37804514,0.39273053
30.21635265,5533.8765,12.630187,26,94688.5967,56.0278583,1690.0271,12.910644,26,106457.3414,59.74764095,1781.7832,12.193981,1.2029283,0,0.7166624,0.28045654,0.43620586,-27.01360522,1.684592238,9,6000,3.5,0,NOT_AVAILABLE,80.49592849,53.74357102,201.2473119,63.43453421,100001,6233,5903.7,6439.25,0.1963,0.0689,0.4425,0.1007,0.035,0.217,200111,1.2542753,1.1752129,1.398101,2.1392865,2.0869756,2.1915975
119.0555965,3593.5955,11.610168,24,188739.8945,195.8160423,963.8633,12.161729,24,336945.6706,228.958727,1471.6437,10.94302,1.2287034,0,1.218709,0.5515604,0.6671486,-33.18845068,0.273682511,5,5000,3,0,NOT_AVAILABLE,80.47192111,53.86640785,201.1287079,63.32288542,100001,4863.67,4790.36,5012.93,0.137,0.0509,0.8623,0.067,0.0224,0.4385,200111,9.904774,9.323725,10.210252,49.458416,45.644573,53.27226
379.7020895,342.13275,12.904272,32,36524.93274,450.3689992,81.10001,13.944915,32,137475.0898,1061.294854,129.53525,11.91636,1.3394042,0,2.028555,1.0406427,0.9879122,-108.7752807,0.844810995,8,4000,3,0,NOT_AVAILABLE,80.30066286,54.55155446,200.5209877,62.68776789,100001,4056.1667,3913.865,4172.595,,,,,,,0,,,,,,
29.4872364,6068.254,12.556622,33,101263.8072,92.53172485,1094.3685,12.837752,32,113607.785,65.83392835,1725.6722,12.1234,1.200829,0,0.7143526,0.2811308,0.43322182,-40.24518103,1.326027357,6,5500,4.5,0,NOT_AVAILABLE,80.2743626,54.52723719,200.577106,62.70047201,100001,6287.6665,5959.267,6539.69,0.1528,0.057,0.2721,0.085,0.03,0.1545,200111,1.1514124,1.0643772,1.2818116,1.8668717,1.8302672,1.9034762
1500.36564,3679.6472,8.833358,29,2399734.074,2902.776843,826.70294,9.40098,28,4350402.413,6637.96004,655.38245,8.165596,1.2226701,0,1.235384,0.5676222,0.6677618,-42.58970008,0.244288163,5,4750,4.5,0,NOT_AVAILABLE,80.31538044,54.29922327,200.7951719,62.90693544,100001,4778.5947,4728.25,4817.9,0.1165,0.025,0.8051,0.063,0.0179,0.5544,200111,10.370971,10.202445,10.592999,50.52826,49.622456,51.434063
44.62524675,6585.649,12.017918,30,126058.8887,202.1737841,623.51746,12.599955,30,238141.144,165.962678,1434.9078,11.319834,1.2392553,0,1.2801208,0.582037,0.6980839,-14.71057676,0.852771816,10,4500,3,0,NOT_AVAILABLE,80.38774961,54.31190379,200.7016658,62.91837423,100001,4919.52,4781.4424,5103,0.2467,0.0506,0.8191,0.108,0.024,0.4985,200111,7.7285447,7.182771,8.181356,31.519627,29.69694,33.342316
136.3198196,3092.2104,11.626296,23,211531.5923,311.7838898,678.4558,12.037951,23,297130.8596,281.0851168,1057.085,11.079551,1.2067065,0,0.9583998,0.41165447,0.5467453,-2.21284456,0.576346234,8,5500,4.5,0,NOT_AVAILABLE,80.39912613,54.25244186,200.7579438,62.97245381,100001,5423.5,5255.8237,5635,0.0817,0.0207,0.2523,0.044,0.0124,0.1361,200111,0.87855524,0.8138428,0.93550646,0.60166043,0.59687364,0.6064472
51.33394899,5065.047,12.150895,29,113994.3238,128.9730096,883.8619,12.70918,29,208916.6937,116.2117516,1797.7244,11.461987,1.2419232,0,1.2471924,0.55828476,0.6889076,-0.413275186,0.550288622,12,5000,3,-1.5,NOT_AVAILABLE,80.47050486,54.32832775,200.5924396,62.92967707,100001,4997.25,4867.805,5141,0.0815,0.008,0.8842,0.0715,0.0059,0.5473,200111,21.246729,20.07516,22.39174,253.63148,208.57233,298.69064
568.5051483,2846.542,10.165736,19,687015.668,1030.075721,666.9565,10.758971,17,1315973.055,1685.815665,780.61505,9.463802,1.2377317,0,1.2951689,0.593235,0.70193386,-37.09961697,0.4137005,6,5500,3.5,0,NOT_AVAILABLE,80.55086658,54.3590509,200.4694061,62.92788952,100001,4726.8066,4597.3335,4846.085,0.2727,0.0636,2.3511,0.095,0.023,1.1361,200111,15.278929,14.536054,16.151638,104.99095,98.4601,111.5218
76.20379902,4958.724,11.744999,29,184691.2503,202.4190744,912.42017,12.185272,29,274008.3264,186.4502041,1469.606,11.167511,1.2138969,1,1.0177612,0.44027328,0.57748795,-13.53676347,1.463569482,10,5500,4.5,0,NOT_AVAILABLE,80.52851304,54.25059489,200.6183059,63.01364522,100002,5259.585,5093.7324,5415.2,0.134,0.004,0.1918,0.0587,0.0052,0.0891,200111,0.79109734,0.74628353,0.8434525,0.4314798,0.42875296,0.43420666
26.70434754,6706.6943,12.555639,27,88054.39521,69.98309196,1258.2239,12.989511,27,130731.9253,112.6669507,1160.3396,11.970965,1.2216018,0,1.0185452,0.43387127,0.5846739,-43.93854803,1.69923745,7,4000,3,-1.5,NOT_AVAILABLE,80.42013312,54.58365014,200.3556983,62.69655186,100001,5156.9165,4569.61,5334,,,,,,,200111,2.230665,2.0850117,2.8409023,3.170471,3.0832343,3.2577076
572.3274714,2996.252,10.102808,14,734384.3108,1054.664193,696.3205,10.68658,14,1377535.315,2210.146729,623.2778,9.414164,1.2315569,0,1.2724161,0.5837717,0.6886444,19.13014216,0.241150716,4,4750,4.5,0,NOT_AVAILABLE,80.79994822,54.52569269,200.0084549,62.85978463,100001,4775.11,4666,4931.035,0.0373,0.008,0.153,0.0215,0.0069,0.091,200111,10.104707,9.475764,10.582809,47.827274,45.852592,49.801956
29.89899669,4396.8296,12.891376,30,67772.44903,78.08680215,867.9117,13.273755,30,91756.48797,67.12397157,1366.9705,12.355328,1.2135096,0,0.91842747,0.38237953,0.53604794,14.00227371,3.335599587,2,6000,3.5,0,NOT_AVAILABLE,80.79605947,54.37328363,200.1842264,62.98952652,100001,5442,5401.275,5506,0.025,0.006,0.1474,0.0123,0.0033,0.0616,200111,0.7822509,0.7641713,0.7940915,0.48352727,0.4779071,0.48914745
26.86689309,6483.2534,12.585839,29,87578.13428,53.63578646,1632.8302,12.995399,28,123733.2336,91.65891838,1349.9312,12.030704,1.2131442,0,0.964694,0.40955925,0.5551348,-55.35124701,1.148828478,13,5500,4.5,0,NOT_AVAILABLE,80.88486917,54.1864943,200.2978733,63.17642688,100001,5438.25,5366,5587.27,,,,,,,200111,1.960398,1.8572197,2.0135446,3.0284464,2.9529357,3.1039572
626.2729501,1969.9152,10.460338,32,650056.0074,781.6699985,831.62463,10.819012,31,822736.0412,767.4929747,1071.9786,9.973768,1.1937964,0,0.84524345,0.35867405,0.4865694,-15.98842748,0.39476968,9,6000,4.5,0,NOT_AVAILABLE,80.68146505,53.95258902,200.7939525,63.31458249,100001,5668.2,5613.3,5723,0.094,0.017,0.2018,0.0333,0.0079,0.084,200111,1.007501,0.988299,1.027305,0.9439879,0.93913966,0.94883615
321.1839089,2611.2563,10.879357,29,461551.0168,332.1222273,1389.7023,11.190839,31,544494.5103,552.5849285,985.35895,10.421936,1.199539,0,0.7689028,0.31148148,0.4574213,-2.885988242,0.76372355,14,6000,4.5,0,NOT_AVAILABLE,80.89404651,54.03014501,200.4664537,63.31322815,130001,5930.5,5874,5962,,,,,,,0,,,,,,
71.21402792,5163.556,11.77458,21,163142.4634,335.5865301,486.14127,12.319971,19,288250.7357,260.7810624,1105.3362,11.112494,1.2275538,0,1.2074776,0.5453911,0.6620865,-27.49021304,0.638383365,8,5000,3,0,NOT_AVAILABLE,80.78298154,53.74719565,200.9200106,63.52095766,100001,4893.5947,4808.2,4982.41,,,,,,,200111,5.324149,5.1360264,5.5149446,14.645599,13.999203,15.291996
34.27565454,6952.9624,12.245477,30,104326.7268,102.369993,1019.1143,12.805399,30,190198.0175,126.4229112,1504.4585,11.563905,1.2358512,0,1.2414942,0.5599222,0.68157196,-38.59062477,0.644793172,13,5000,3,0,NOT_AVAILABLE,80.85734862,53.90923255,200.6471697,63.40553015,100001,4782.75,4739.41,4854.765,0.0463,0.008,0.3223,0.0193,0.0039,0.0501,200111,10.484047,10.175316,10.676668,51.81594,47.697403,55.93448
230.892936,2128.1863,11.459815,29,271023.7356,360.1405654,752.54987,11.768869,27,318857.676,293.6803431,1085.7303,11.002928,1.200451,1,0.7659416,0.30905437,0.45688725,-16.49684166,0.863221409,11,6000,4.5,0,NOT_AVAILABLE,80.91719537,53.86998922,200.6252088,63.45737174,100002,5914,5668.27,6009.3335,,,,,,,200111,2.1280437,2.0610597,2.3165524,4.990925,4.8909307,5.090919
36.96447814,6740.9893,12.197095,30,124012.8617,96.53678159,1284.6177,12.617722,29,178175.0283,143.1290301,1244.856,11.634803,1.2127432,0,0.98291874,0.42062664,0.5622921,-44.39438069,0.766278984,12,5500,4.5,0,NOT_AVAILABLE,80.99156315,54.11079319,200.2649979,63.27346396,100001,5374,5315,6097,0.0063,0,0.0921,0.004,0,0.0453,200111,0.793929,0.6168003,0.8116531,0.47364032,0.4699313,0.47734934
39.32511023,6825.7524,12.116315,33,148584.0765,169.2699968,877.79333,12.421457,31,174652.8586,111.2835732,1569.4397,11.656481,1.2042052,1,0.7649765,0.3051424,0.4598341,-41.40325716,1.694297927,15,6000,4.5,0,NOT_AVAILABLE,81.02279669,54.11327665,200.2271889,63.280698,100002,6156.8027,5661.75,6997.57,,,,,,,200111,1.157344,0.89593905,1.3685844,1.7339661,1.7088223,1.75911
169.8857284,2970.0134,11.431078,29,295374.2281,331.7062909,890.4692,11.675457,27,306878.6183,202.7318365,1513.7169,11.044503,1.193613,0,0.6309538,0.24437904,0.38657475,7.860867839,0.953526726,10,6250,4.5,0,NOT_AVAILABLE,81.01633213,54.04967489,200.3069023,63.33339862,100001,6461.3335,6392,6798.6665,0.7113,0.504,0.9683,0.342,0.2384,0.457,200111,1.5262612,1.3785601,1.5595512,3.6579778,3.5986342,3.7173214
258.4053665,1190.0858,11.968666,33,194948.4642,651.7810318,299.10117,12.126589,33,169641.3056,362.6018794,467.84454,11.688091,1.1855632,0,0.43849754,0.15792274,0.2805748,-57.33443793,2.750312428,12,6500,3.5,0,NOT_AVAILABLE,81.02863342,54.02811188,200.3177,63.35561754,100001,7768,7492,7996,0.4217,0.2129,0.6493,0.201,0.067,0.309,200111,1.2837244,1.2115593,1.3800496,5.4059896,5.257643,5.554336
36.3104346,6516.07,12.253323,30,118992.5648,134.8038394,882.70905,12.662589,30,167405.371,116.2218444,1440.395,11.702497,1.2104663,0,0.96009254,0.40926647,0.5508261,-51.12776887,0.852166212,12,5500,3.5,0,NOT_AVAILABLE,81.02034141,54.18201544,200.1519377,63.22086535,100001,5363.6665,5302.782,5445.5,,,,,,,200111,1.8442991,1.7892843,1.8868932,2.5363226,2.4878662,2.584779
30.29744511,6955.483,12.379032,29,111310.7461,106.2502731,1047.6278,12.735045,29,142448.4446,146.118154,974.8853,11.877776,1.2041719,0,0.8572693,0.3560133,0.501256,-42.41524434,1.234155708,14,5500,4.5,0,NOT_AVAILABLE,81.10515998,54.08559798,200.166174,63.32914693,100001,5840.0874,5538,6634.9355,0.1077,0.017,0.2046,0.046,0.0079,0.0961,200111,0.89618695,0.69432676,0.9966241,0.84172326,0.83174396,0.8517026
705.9916627,4713.4326,9.383023,34,1941697.647,2352.698611,825.3066,9.630934,33,1971517.533,4273.820195,461.301,9.024919,1.1759717,0,0.6060152,0.2479105,0.3581047,-22.83979757,0.41838016,8,6500,4.5,0,NOT_AVAILABLE,81.17506972,54.19927593,199.9592986,63.25198627,100001,6390.8,6254.1924,6655.9,0.873,0.4037,1.2251,0.443,0.1959,0.598,200111,1.7352389,1.5997648,1.8118708,4.5251617,4.4914885,4.558835
130.4857349,3373.8435,11.579145,31,202135.7556,231.5681025,872.89984,12.08728,31,337225.378,226.9996543,1485.5767,10.94212,1.2251568,1,1.1451607,0.50813484,0.63702583,-91.8400798,0.513480292,9,5000,4.5,0,NOT_AVAILABLE,81.21349162,54.03547872,200.1008524,63.40462746,100002,4949.13,4829,5043.81,,,,,,,200111,3.9007547,3.755683,4.097245,8.224461,8.026682,8.422239
34.52123614,3664.9363,12.932983,33,65583.48641,68.16785459,962.0882,13.309402,31,88041.89129,89.92936843,979.01154,12.400197,1.2142558,0,0.9092045,0.3764181,0.53278637,-56.9731374,8.743714713,3,5500,3.5,0,NOT_AVAILABLE,81.21831586,54.02833793,200.1034878,63.41221875,100001,5447.5,5383,5486,0.292,0.1899,0.3893,0.144,0.1026,0.2001,200111,1.1673169,1.1509904,1.1954585,1.0810885,1.062655,1.0995221
57.07777347,5465.591,11.953105,31,180759.996,236.5645116,764.10443,12.208632,29,192409.1815,180.7339469,1064.599,11.551355,1.1961939,0,0.6572771,0.2555275,0.4017496,-29.87829866,0.572124698,17,6500,4.5,0,NOT_AVAILABLE,81.21781799,54.08426736,200.0407791,63.36385415,100001,6392.25,6339.5,6545,1.1935,0.9363,1.4061,0.595,0.4759,0.7031,200111,1.746666,1.6660885,1.7758545,4.5891204,4.4804688,4.697772
55.93832846,6102.3774,11.855345,34,197880.6622,213.4716439,926.9646,12.11038,34,210812.1438,165.7210564,1272.0903,11.452181,1.1972599,0,0.6581993,0.2550354,0.4031639,38.33454523,11.53672776,12,6250,4.5,0,NOT_AVAILABLE,81.23784649,53.88968528,200.2390291,63.53748872,100001,6408,6338.25,6557,1.393,1.1545,1.5621,0.7,0.591,0.7765,200111,2.2229545,2.1230745,2.2721493,7.506645,7.3055305,7.70776
41.43399432,2703.8015,13.065037,30,36411.80387,74.50460506,488.71884,13.948282,29,110918.0838,105.9235122,1047.1526,12.149414,1.3151014,0,1.7988682,0.88324547,0.9156227,-18.39045818,1.172078379,13,4000,3,0,NOT_AVAILABLE,81.42078881,53.93883469,199.9745917,63.54959902,100001,4203.22,3956.6667,4395.1035,0.622,0.1624,0.968,0.2825,0.0667,0.4721,200111,0.56821406,0.51968247,0.6412352,0.09079193,0.08887226,0.092711605
41.2165462,3094.5525,12.924192,28,66736.70569,81.88955726,814.9599,13.290476,28,87206.10675,83.12732461,1049.0667,12.410553,1.2069519,0,0.87992287,0.36628342,0.51363945,-36.73511722,0.128074897,2,6000,3.5,0,NOT_AVAILABLE,78.38346724,57.07740077,199.6359718,59.97503288,100001,5486.05,5468.5146,5625.25,0.312,0.172,0.5321,0.149,0.0814,0.26,200111,1.2855396,1.2227039,1.2937971,1.3486667,1.3192686,1.3780648
