ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error
297.4749085,33.49295279,0.002702381,0.053294321,0.05070674,-1.881018669,0.086932674,-4.21903592,0.094272885,-87.82820111,8.888207634
294.6492202,25.40602484,0.002705712,0.070634763,0.038305674,-2.613174198,0.093488526,-3.976608875,0.105386795,-22.19254036,0.778316832
290.4803614,24.42857409,0.002707911,0.045749817,0.059189547,-1.981854675,0.051904583,-4.670669493,0.065611961,-12.30975707,1.143521989
302.4333184,13.73980037,0.002720462,0.025043809,0.10862815,-1.32492211,0.03396616,-4.415566773,0.021325963,-26.99765576,0.526477042
315.285285,42.81618887,0.002723084,0.062306122,0.043704912,-1.72664625,0.123909334,-3.546333184,0.107061321,-141.2055321,17.11289404
302.7904218,47.73931598,0.002735077,0.051617858,0.052987024,-1.241139756,0.095058332,-1.09113313,0.081555223,-38.75989872,4.062237079
296.516629,16.11632086,0.002738179,0.049289398,0.055553112,-1.127104044,0.062028772,-5.336504235,0.057439931,9.946128143,0.406023859
298.7546887,32.51598235,0.002750328,0.049482861,0.055581428,-2.031591137,0.067837744,-5.128549561,0.081101043,-34.38080101,0.248834426
295.2302885,43.02790557,0.002755065,0.020780887,0.13257688,-2.022537488,0.038821043,-2.714374323,0.040780014,-47.15774904,0.764720501
339.7092821,50.31385702,0.002764656,0.049530343,0.055817418,-1.745088416,0.079542273,-1.825064173,0.077118131,-130.8061701,0.575358699
295.7503084,18.24681615,0.002790851,0.078444739,0.035577286,-2.603730192,0.07298648,-5.505198738,0.081131251,-26.96294274,1.278176785
292.5569523,35.10000343,0.002797085,0.017273359,0.16193059,-3.20834486,0.027793454,-4.02111134,0.027246913,-19.10264619,0.767428042
323.3307982,45.71058062,0.002803488,0.030201463,0.092826225,-2.177152665,0.050528602,-1.993947688,0.048449562,-109.8475523,1.326878956
295.6094634,43.25373865,0.002816761,0.02661094,0.10584973,-2.030194147,0.048986742,-2.844991965,0.04380686,-92.02492713,0.696440451
319.8965956,56.5179177,0.002818692,0.055538411,0.05075212,-2.362461067,0.107635064,-2.534866617,0.114004694,-74.33558194,0.393526632
313.8691194,13.88932718,0.002841423,0.038223428,0.0743372,-3.316850725,0.057184127,-5.204571218,0.054081096,-48.17739594,1.079322669
297.9789323,30.69215291,0.002844564,0.027539377,0.10329078,-2.928036329,0.044239595,-4.73973626,0.046612598,-59.14053497,1.187110369
340.0216659,49.90544968,0.002868015,0.029405201,0.09753429,-1.117990091,0.049563302,-0.557120019,0.044294824,-91.17105939,0.794113705
288.3539513,26.13863595,0.002892971,0.026953956,0.10733012,-1.609158076,0.039529375,-3.579132099,0.045928948,-117.4069675,1.982225986
325.4311711,45.15493097,0.002903467,0.053281367,0.05449311,-1.940628109,0.092322121,-1.983731365,0.082910639,-88.73427979,0.887819951
322.5918507,47.11932576,0.002913398,0.035971501,0.08099183,-1.232601215,0.065184502,-1.963945593,0.055423051,-86.14733831,0.966011883
293.3062622,32.96113743,0.00292799,0.056788481,0.051559575,-2.486091025,0.089698639,-3.837393529,0.102243975,-136.4067024,1.156620796
322.9740682,53.00174501,0.002929413,0.069634726,0.042068277,-2.824578059,0.122209332,-2.51803411,0.106898505,-57.23352502,0.215457911
293.9214026,24.43323979,0.002932291,0.050823994,0.057695016,-2.093465578,0.070287185,-3.055101987,0.068503076,3.697611762,3.318639633
306.4609322,27.43554357,0.002959775,0.270601025,0.010937781,-5.251275751,0.437092842,-3.728649112,0.468106122,-18.39169718,0.271809024
320.5595961,55.44980123,0.002986932,0.080003004,0.037335254,-1.757935671,0.148179545,-2.699068621,0.153051947,-125.1915381,1.217421619
292.2591432,30.45392295,0.002988085,0.039336441,0.07596227,-2.346678858,0.060252684,-4.493443443,0.066825146,-90.94027399,1.589422274
288.8199215,37.3243086,0.002989233,0.03376777,0.08852326,-2.263420942,0.051990616,-2.964357722,0.052479437,-104.3604004,0.725310568
293.4959139,31.84331226,0.003015475,0.049968051,0.06034807,-2.562536085,0.081381749,-5.013588659,0.094262661,-30.12543856,2.06648704
326.3510577,9.949912889,0.003016217,0.073825976,0.04085577,-2.932342575,0.075280557,-3.493581408,0.082659042,14.2589788,0.450159239
292.9186238,21.64135577,0.003021775,0.09164501,0.03297261,-2.429396691,0.115930365,-4.990562629,0.129436112,9.234675568,1.090600476
307.368323,48.58070578,0.003043336,0.067645656,0.044989374,-2.375291585,0.120073036,-3.213590148,0.107419006,-72.80996471,0.916946126
295.0562589,29.98609941,0.003059457,0.028741982,0.10644557,-2.663914957,0.042068884,-4.974030678,0.046680491,-50.92506765,1.07003924
342.3974949,52.30290707,0.00306254,0.055877558,0.054808047,-1.791162979,0.086237296,-2.532158581,0.082028931,-54.92747877,2.479624181
318.0543714,55.42852706,0.003068539,0.039236197,0.07820685,-2.68787693,0.074662323,-2.567244135,0.071660105,-113.9735589,0.665835519
300.2285834,26.82801201,0.003082802,0.074267414,0.041509487,-0.2560002,0.118253337,-0.366748653,0.110251861,-26.20130881,4.430148425
293.5127202,21.40224721,0.003084067,0.074179651,0.04157564,-2.021652364,0.103372893,-5.137875753,0.111009669,36.42614628,0.275457595
297.7148938,31.86977913,0.003105197,0.062691364,0.04953149,-1.958924781,0.108427962,-3.26993081,0.106542121,-75.83691339,5.393971414
304.0169156,28.39117736,0.003131706,0.072557751,0.043161564,-4.28256692,0.11737741,-3.924672965,0.102288608,9.810586299,2.211943287
347.7067502,54.64931089,0.003165753,0.030925527,0.10236699,-2.739224777,0.04597998,-1.490325466,0.04519428,-142.5057248,0.57999188
331.4016915,55.78900142,0.00316836,0.094386038,0.033568103,-2.367862983,0.162128613,-3.288745081,0.149516148,-67.66605234,6.402833131
303.4431697,40.2686066,0.00317133,0.058894879,0.053847298,-1.963550752,0.105371075,-3.993570155,0.107342612,-80.76176595,12.31253038
352.3325981,47.57329889,0.003173033,0.019284442,0.16453849,-2.730896753,0.027919813,-1.003397802,0.025779305,-102.5931863,0.765418005
286.6382396,36.33733586,0.003183524,0.035736514,0.08908324,-1.839181818,0.053750861,-4.437319748,0.053000989,-70.4203939,0.67386659
337.3696263,47.85493242,0.003196425,0.053666861,0.059560504,-2.904170671,0.094186367,-2.588474694,0.096818215,-100.9472585,0.615797738
308.8089085,24.62297639,0.003205182,0.04071067,0.07873077,-2.016842323,0.057356081,-3.721938041,0.050725365,-70.3514833,0.950270576
298.3634768,27.72635233,0.00322803,0.045130251,0.071526974,-2.485230187,0.070282982,-5.155060158,0.064394437,-4.782507117,0.508393983
293.2823006,26.8678185,0.00324266,0.042058314,0.07709914,-2.230410754,0.064084048,-4.323629974,0.073413564,-72.18419137,1.807500112
298.1794109,38.79406696,0.003263535,0.038209783,0.08541097,-2.551521487,0.072590842,-4.108539314,0.060092416,-22.76585531,0.922621828
296.9814176,19.96854797,0.003286087,0.096561501,0.03403103,-2.507227005,0.113428241,-4.693096246,0.134388642,-45.7028203,2.047122546
294.0970056,19.81822857,0.003294785,0.062424813,0.052780055,-2.515149142,0.072387751,-4.980688049,0.086025238,-7.014266231,0.434613832
312.2506328,54.28298236,0.003297384,0.07241927,0.045531858,-1.86800905,0.128078301,-1.804160268,0.102421072,-138.9142509,1.785689151
320.5658391,33.44820296,0.003306396,0.022200698,0.14893208,-1.365492143,0.024613618,-2.550166817,0.035415092,-133.2982232,1.016078889
300.9565955,30.77823304,0.00332427,0.076456419,0.043479286,-2.984522671,0.115251823,-5.466840775,0.137090722,-14.73189834,0.607195871
309.6565793,45.82760207,0.003325061,0.082648446,0.04023138,-1.061167931,0.137932407,-2.655002214,0.138800506,-34.2380453,7.076522688
339.2684954,58.29650187,0.003338521,0.058459534,0.057108242,-2.598673375,0.100188619,-0.688666335,0.081528392,-41.83301748,1.416815395
289.0998233,27.64640968,0.003343457,0.037523662,0.08910263,-3.30999435,0.061552164,-5.542901558,0.065750618,-51.5663797,2.88273084
298.9203819,36.5861849,0.003362522,0.022746535,0.14782569,-2.054791953,0.034451991,-4.839741942,0.039378625,-77.4450526,5.022946541
307.1084616,54.63021968,0.003370739,0.113198168,0.029777326,-1.837606381,0.23252773,0.820610647,0.185194172,19.70967242,2.399048194
290.0303846,43.42882808,0.003392887,0.039589747,0.08570116,-1.878435336,0.078867234,-4.092038132,0.067486939,-95.99266643,0.737853302
332.2938223,36.58853318,0.00341968,0.030008001,0.11395893,-1.70151036,0.025624111,-1.202559563,0.056846592,-126.4886942,0.443484674
296.3136474,17.3081105,0.003470652,0.051192638,0.067795925,-2.512241331,0.062011603,-4.6355941,0.064985197,2.851023577,0.601194432
303.8642804,40.74613803,0.003498289,0.059057781,0.059235025,-2.576017539,0.093194853,-4.860717076,0.091838032,-110.711562,3.693076868
331.5258019,38.04387857,0.003505494,0.01765201,0.19858895,-1.504877492,0.020754178,-1.499462603,0.028044257,-102.6882319,0.817256671
295.8231719,33.75906822,0.003507076,0.026026107,0.13475223,-2.19767125,0.043141086,-3.917716076,0.055978823,-73.17091708,0.941149062
291.7502246,24.15413161,0.003507274,0.064267426,0.054573126,-3.988572546,0.094371867,-6.420659352,0.092329243,-136.8122606,0.652415149
327.2836693,54.53959944,0.003548029,0.054958027,0.06455888,-2.16100478,0.100706607,-1.986030887,0.094215876,-85.42073931,1.627108656
356.1267514,56.11631548,0.003548651,0.070867323,0.05007457,-0.991141626,0.09786273,-0.873821914,0.097532458,-60.79035649,0.656292197
287.6366391,25.86892354,0.003579879,0.02513092,0.14244919,-2.691966248,0.032583971,-4.335279739,0.038375305,-38.77685507,1.375971187
304.5992917,38.16138381,0.003582006,0.156029359,0.022957254,-2.64905937,0.235928376,-4.286807125,0.221219211,-24.82722812,12.65499171
349.9341595,60.41468202,0.003585583,0.037704161,0.0950978,-2.824465694,0.069166975,-1.426405448,0.05496412,-120.7580565,0.923319549
293.7214656,28.70508595,0.003601083,0.074280985,0.048479203,-2.600921131,0.110722087,-4.150615863,0.122394589,7.843724435,1.225745081
330.5427803,56.66330046,0.003643551,0.043682548,0.08340977,-2.25240008,0.085311099,-2.338684776,0.075025053,-78.98437369,6.9347316
296.1840478,33.48801001,0.003646616,0.020165388,0.18083538,-2.088371358,0.034712791,-3.855452668,0.036119515,-92.8851207,3.688995096
313.2610258,22.17163008,0.003647775,0.03580704,0.10187312,-1.940935131,0.04727263,-3.01839763,0.047272256,-160.5282974,0.381615245
309.1331323,25.66859428,0.003653956,0.119972935,0.030456504,4.445989152,0.194898377,-5.131438408,0.180569179,-30.99877587,0.589818078
294.7516318,29.37467436,0.00367444,0.030314007,0.12121262,-2.084868573,0.044617649,-3.524165233,0.056075877,-91.62870216,5.652065102
319.0724393,7.659360627,0.00367474,0.061340238,0.0599075,2.13188052,0.073256131,-1.995618633,0.066538628,-127.1671388,0.943577797
297.4710795,20.83976241,0.003675071,0.065305527,0.05627504,-3.710048023,0.082171268,-6.231872068,0.088331971,-21.17430533,0.982212393
282.0724489,35.67777065,0.003692035,0.032708339,0.1128775,-1.977813524,0.061021937,-3.145499091,0.065351884,-105.3925659,0.55113381
284.4136583,49.77821132,0.003694217,0.019113395,0.19327895,-1.937978777,0.04196536,1.106859454,0.042702983,-59.75656962,2.02024564
317.0263622,53.0043273,0.003695923,0.076609392,0.048243735,-2.662161371,0.134986373,-2.783661398,0.136701976,-91.3233273,1.333497991
298.9220242,28.82261237,0.003704151,0.049688612,0.07454729,-0.730633871,0.070352508,4.08078869,0.073366783,-48.79622,3.21214231
330.0444482,49.54775288,0.00370648,0.039523423,0.09377932,-3.151119029,0.072466983,-6.105827927,0.058380972,-64.81506602,3.983167575
328.8170478,54.00824504,0.003706854,0.046950861,0.078951776,-2.582362282,0.08759884,-2.787731123,0.092425042,-73.14217177,1.414972709
300.7822754,47.80543229,0.003713699,0.022543596,0.16473411,-2.178598564,0.040750528,-2.693484278,0.041861543,-157.8178145,1.527092861
296.3544445,32.53332513,0.003715905,0.021248245,0.17488055,-0.733471419,0.034309772,-2.054101933,0.041496277,-154.3437233,1.310092966
306.8480961,38.14154864,0.0037249,0.10718363,0.034752503,-3.217098214,0.200158377,-3.737953531,0.191358476,-9.184192427,1.245474084
301.1728919,53.00971328,0.003732061,0.027190059,0.13725828,-1.27467125,0.056569189,-3.107876678,0.05700763,-133.7164088,1.588827791
288.9083601,30.47420282,0.003736136,0.035834892,0.10425974,-3.161313029,0.05086965,-4.457777339,0.058320783,-155.3882508,0.920622575
334.3451056,54.89693308,0.003755821,0.076140848,0.049327288,-2.340495312,0.149239002,-1.858748389,0.159937866,-92.62321568,1.792013173
291.3484439,33.20213602,0.003764323,0.020714839,0.1817211,-1.439952739,0.032045248,-3.574044982,0.04153668,-109.3192376,19.492394
359.644155,56.06877457,0.00380288,0.028201432,0.13484706,-1.468057442,0.035081343,-0.49152904,0.034099405,-108.9683658,0.874435731
286.5148427,35.938131,0.003813393,0.022134979,0.17227906,-2.763507091,0.037627952,-4.302718928,0.042025732,-18.65038087,1.001913001
341.0333416,60.0574817,0.0038167,0.057005099,0.06695366,-3.918833558,0.095020609,-2.754476086,0.087317957,-74.47764187,1.619432876
349.41999,55.37608374,0.003823311,0.025347848,0.15083376,-3.990474278,0.036685108,-1.223172947,0.032332251,-113.4651057,0.677443961
339.6553107,39.36446449,0.003833141,0.031159798,0.12301558,-3.13794118,0.044273698,-3.894429451,0.04406376,-102.8417558,0.783741631
319.0701063,44.7926224,0.003844165,0.04011234,0.09583497,-1.479166085,0.067261079,-1.747603607,0.071507656,-117.0601254,1.192850471
290.5818696,24.28184542,0.003845496,0.046358224,0.08295176,-0.613935955,0.054837644,-5.552427884,0.065713212,27.01986045,0.652099369
279.3139749,37.01594874,0.003849894,0.017430674,0.22086892,-2.144234019,0.02804046,-3.72781107,0.031931823,-405.2069875,1.413519826
288.4675126,29.71047319,0.003854039,0.017858482,0.21581002,-2.939777657,0.02510203,-3.307676032,0.030438851,-127.5105737,0.806668761
302.6050809,30.10901194,0.003854246,0.054755558,0.07039004,-2.176635416,0.080479511,-6.303797593,0.088804721,-12.92219375,0.893423951
299.3971646,28.52626111,0.003857221,0.057331686,0.06727905,-2.644893546,0.098699666,-6.696146338,0.092261072,-6.365863698,9.625027661
289.9680219,26.13414765,0.003882314,0.025113059,0.15459344,-3.102487021,0.034021698,-4.590446203,0.053273259,-62.82731524,2.680331091
292.7436563,29.37018649,0.003913538,0.023814051,0.16433735,-2.04406934,0.043158246,-5.072052525,0.039218048,-36.65397973,0.500632105
297.0821298,32.98933676,0.003946337,0.058047749,0.06798432,-3.365694294,0.085374278,-4.74445132,0.102444032,-27.97842971,0.643479058
303.3274342,44.19737029,0.003952914,0.041594014,0.09503565,-2.646555189,0.07420201,-3.405769599,0.064388233,-18.83169527,3.412760484
293.9679388,53.7449313,0.003964848,0.03094866,0.1281105,-1.301770316,0.061693835,-2.424070802,0.057555303,-163.3435994,0.754944594
324.2110632,33.30068209,0.003973604,0.0381409,0.10418224,-3.081196532,0.054160137,-2.043013842,0.073987432,-155.4813622,0.841970848
297.1382373,21.45568838,0.003975364,0.067919859,0.05853022,-2.778877171,0.106781394,-5.611392928,0.099555306,-13.07111963,0.626928729
293.0360462,28.58603773,0.003978866,0.024257644,0.16402525,-3.139077869,0.035914757,-5.889406414,0.038526449,-109.3158289,0.228759936
297.6558222,49.41817202,0.003988432,0.302328547,0.013192378,-6.361891294,0.556430962,-13.60240026,0.681696774,-33.42071543,2.620249403
294.6728009,34.9449003,0.003989893,0.04049008,0.09854002,-2.030749211,0.068370837,-2.866210815,0.091160401,-63.09031358,1.155453368
313.3238228,49.46518976,0.004001014,0.060551669,0.06607604,-3.042006852,0.117493493,-3.745341078,0.111428901,-80.4801515,5.35296016
332.8071061,46.11567554,0.004031698,0.030371926,0.13274424,-1.183233782,0.057312971,-1.438843281,0.05443642,-137.3580134,1.304950987
339.7525663,48.44524491,0.004040626,0.024233319,0.16673844,-2.412872074,0.036908667,-1.704856233,0.039047515,-112.5044311,0.60466225
296.1007092,35.62590167,0.004076636,0.017906268,0.22766532,-3.168729104,0.028586456,-4.108298541,0.032167122,-57.44485232,1.123500225
308.6651508,50.09159656,0.004078087,0.058754991,0.06940836,-2.959668181,0.108811566,-4.833695542,0.094871519,-87.29652971,4.539321248
343.5789897,41.23440604,0.004123277,0.028795543,0.14319152,1.009628636,0.037150919,-0.559362342,0.042324709,-201.8337008,1.094501919
306.0685496,45.79932035,0.00414396,0.077002073,0.053816214,-2.670292878,0.134410264,-3.219225916,0.114133451,-74.93908254,1.371614574
300.6950053,30.81432834,0.004166815,0.079584074,0.052357394,-3.256345593,0.125289291,-5.775433536,0.135318005,-17.92712738,0.906360016
301.4072045,34.27101164,0.004185658,0.077499896,0.054008566,-2.508046712,0.122601535,-4.35425353,0.132684432,-36.87587727,1.356906743
297.3583497,29.96384883,0.004188443,0.054851615,0.07635951,-2.654451241,0.079282716,-5.234923618,0.094197776,-5.87533865,0.601240893
288.8833958,42.30298559,0.004197373,0.028177608,0.14896129,-1.128514157,0.045902469,-2.809076052,0.046138183,-142.5205122,0.732932734
298.348319,33.49397301,0.004197653,0.0559462,0.07503017,-2.489971012,0.086135161,-4.851687845,0.093591007,-87.62651362,0.41214157
298.5586697,27.92253974,0.004205618,0.160255417,0.026243215,-3.742941462,0.214363941,-4.973432071,0.230187936,15.50543492,2.457842184
298.2891374,33.44676077,0.00421394,0.08507108,0.04953434,-2.276381279,0.13675823,-8.464743974,0.196107181,-14.84436815,0.454157399
354.9369941,61.6442107,0.004226897,0.065149058,0.0648804,-1.150963106,0.099920924,-1.607481406,0.109210216,-46.93886708,2.212903058
300.7851712,39.58187275,0.004259397,0.021466651,0.19841924,-2.08898078,0.033832992,-2.849677462,0.036990629,-111.516593,4.579010024
294.2994453,37.62726181,0.004263822,0.022038575,0.19347085,-2.442917361,0.033870832,-3.535823042,0.034976072,-122.5146195,0.765884585
299.4830167,35.49396689,0.004266595,0.071602059,0.0595876,-2.357710678,0.122314037,-4.51133805,0.138794208,-67.93757938,0.709977033
318.2408583,46.9087115,0.004282146,0.059285869,0.07222878,-1.423868962,0.115550184,-3.382994536,0.097733226,-105.1359435,1.966859084
317.0055446,33.9840497,0.004314119,0.020609552,0.20932618,-0.761043424,0.027182729,-3.485811941,0.033192326,-378.3826832,1.938747788
294.6100942,23.61798116,0.004321511,0.063215205,0.06836189,-2.122589908,0.0872882,-5.529415938,0.096709915,8.584509979,13.20208523
318.4526041,45.49369792,0.004325412,0.04843761,0.08929862,-1.826865074,0.07782762,-2.570509131,0.083787952,-123.4008929,0.661888399
296.2124026,17.25122128,0.004340102,0.033003389,0.13150474,-3.160151183,0.036189411,-5.560538963,0.038583627,6.213245403,5.841028526
299.0073389,28.77005408,0.004349398,0.065723061,0.066177644,-2.740424144,0.100324148,-4.911918845,0.09760178,7.412751539,0.438859799
275.3328329,52.52984389,0.004360777,0.031550738,0.13821472,-2.136805515,0.055433808,-1.208500207,0.052343218,-195.3221526,0.986900154
