radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
-36.67768706,1.464828175,7,5500,4.5,0,NOT_AVAILABLE,77.04771676,54.94169593,203.3628553,61.31011909,100001,5774.5,5595.2,6023.467,0.1895,0.1093,0.385,0.101,0.051,0.1888,200111,1.1277698,1.0364687,1.2012074,1.2740697,1.2550864,1.2930529
-16.3062206,0.378855523,6,6500,4.5,0,NOT_AVAILABLE,77.4018144,54.95478325,203.0053115,61.42043537,100001,6272.1333,6124.5,6526.68,0.05,0.0105,0.1254,0.028,0.0043,0.0694,200111,1.1739094,1.0841279,1.2311866,1.9214321,1.9045184,1.9383459
0.319515014,1.167351319,10,6000,3.5,0,NOT_AVAILABLE,77.27268186,55.20533763,202.8220425,61.17447883,100001,6409.25,6294,6725.6665,,,,,,,0,,,,,,
-42.77601762,1.052909604,8,5500,4.5,0,NOT_AVAILABLE,77.35736379,55.18090662,202.7707537,61.22267445,100001,5259,5100.7334,5662.025,0.181,0.0446,0.373,0.084,0.0189,0.169,200111,0.93943,0.81045187,0.9986321,0.60818577,0.60201997,0.6143516
-49.2661685,1.756232269,7,5500,3.5,0,NOT_AVAILABLE,77.31896059,55.11415648,202.8892915,61.26372386,100001,5805.6665,5757,5899.75,0.132,0.0644,0.2088,0.0607,0.0235,0.0971,200111,1.1288722,1.0931549,1.1480385,1.3043451,1.2827084,1.3259819
-6.834567844,3.955138287,11,6000,3.5,0,NOT_AVAILABLE,77.5325931,55.12160419,202.6742306,61.32940101,100001,6343,6284,6855.6665,0.208,0.0834,0.3486,0.0895,0.0224,0.1725,200111,1.2562717,1.0754089,1.2799726,2.3016577,2.2457576,2.3575578
-33.24520024,0.174791282,7,4750,4.5,0,NOT_AVAILABLE,77.61724374,54.96715949,202.7806339,61.48306341,100001,4721.76,4642.47,4799.6177,0.04,0.018,0.2661,0.0175,0.0076,0.1663,200111,10.471738,10.134755,10.83249,49.1075,48.325237,49.88976
4.41048729,0.972195076,8,5500,3.5,0,NOT_AVAILABLE,77.52646971,54.9224458,202.9240234,61.48873373,100002,4967.5127,4912.71,5089.6,,,,,,,200111,10.862786,10.347892,11.106493,64.7341,58.85666,70.61154
-20.78024014,0.462766145,7,4750,4.5,0,NOT_AVAILABLE,77.74885601,54.87957237,202.7590731,61.59833008,100001,4810.8423,4761.26,4888.0146,0.028,0.008,0.0971,0.013,0.0033,0.0461,200111,10.404942,10.078987,10.622779,52.24666,49.79874,54.694576
-2.244231808,1.214014171,9,5500,4.5,0,NOT_AVAILABLE,77.49006699,54.76354438,203.1560716,61.60477752,100001,5412,5310,5719.15,0.17,0.0876,0.2821,0.0755,0.035,0.1433,200111,1.0390819,0.9304701,1.0793849,0.83449835,0.82235324,0.84664345
-110.6534787,2.070325687,9,5500,4.5,0,NOT_AVAILABLE,77.75940662,54.59005836,203.1060944,61.83670018,100001,4969,4929.4136,5095.6665,,,,,,,200111,8.91839,8.480519,9.062206,43.686134,39.2887,48.08357
-17.76028727,0.340582269,11,4000,3,0,NOT_AVAILABLE,77.76933243,54.5963927,203.0883531,61.83494699,100001,4306.6724,4228.225,4408.2866,0.307,0.2349,0.4931,0.1465,0.111,0.24,200111,0.65217507,0.62245536,0.6765995,0.13182278,0.13138062,0.13226494
10.78207738,0.492508463,13,5500,3.5,0,NOT_AVAILABLE,77.97885377,54.63913061,202.8266736,61.87109296,100001,4963.7026,4794.283,5050.5,0.257,0.032,0.8587,0.1263,0.017,0.6338,200111,9.763808,9.431092,10.466063,52.13822,48.05993,56.216515
-11.25017933,0.424971796,10,6500,4.5,0,NOT_AVAILABLE,77.96279583,54.64601782,202.8342206,61.86008765,100001,6272.05,6103.582,6365,0.1613,0.0834,0.2281,0.077,0.03,0.1141,200111,1.2773652,1.24033,1.3488526,2.2749028,2.2489405,2.3008652
-2.764668048,1.07819692,11,5500,4.5,0,NOT_AVAILABLE,78.00068125,54.62621616,202.8207719,61.88894418,100001,5733.3335,5534.3667,6025.4497,,,,,,,200111,1.7088288,1.5471557,1.833906,2.8426318,2.3006902,3.3845735
-22.78202448,1.174436846,10,6000,3.5,0,NOT_AVAILABLE,77.98732029,54.76332015,202.6656926,61.77276518,100001,5790.25,5679,6166.8765,,,,,,,200111,1.2332323,1.087199,1.2820228,1.540188,1.5097462,1.5706297
-26.09841839,0.852055659,9,6000,3.5,0,NOT_AVAILABLE,78.07485814,54.70731314,202.646979,61.84768489,100001,6111,5901.05,6531.05,0.8645,0.6129,1.0395,0.45,0.3545,0.5171,200111,1.5841093,1.3868954,1.6988349,3.1529286,3.0865653,3.219292
-58.05922434,1.754732657,12,6000,3.5,0,NOT_AVAILABLE,78.07859871,54.43320356,202.9812948,62.07227917,100001,5836.75,5772,5900,0.3193,0.1814,0.431,0.157,0.082,0.2141,200111,1.3231702,1.2949525,1.3530232,1.8306717,1.7954913,1.865852
-29.37532207,0.774839913,8,6250,4.5,0,NOT_AVAILABLE,78.3860406,54.4732828,202.6199585,62.14284382,100001,6475.5,6412.4697,6610.6836,1.1998,0.8889,1.356,0.5925,0.457,0.6741,200111,1.9294139,1.8513106,1.96753,5.8971033,5.7819743,6.0122323
-41.5788244,1.419933522,10,5750,4.5,0,NOT_AVAILABLE,77.67189193,55.21322514,202.4283397,61.3012041,100001,5794,5706.75,5816.5,0.1505,0.068,0.2281,0.0783,0.0399,0.1432,200111,1.1221199,1.1134553,1.1566942,1.2784603,1.2608682,1.2960523
-57.53450941,0.712323633,12,6000,3.5,0,NOT_AVAILABLE,77.83416227,55.20687848,202.278469,61.35987899,100001,6352.25,6318,6692.59,,,,,,,200111,2.1987815,1.9808373,2.2226853,7.0920076,6.77774,7.4062753
-5.52824298,1.443811024,11,5750,4.5,0,NOT_AVAILABLE,77.86021263,55.14480548,202.3277474,61.41918785,100001,5805,5767.25,5825.25,,,,,,,0,,,,,,
-118.9073252,0.440157919,11,4500,4.5,0,NOT_AVAILABLE,78.04708666,55.21982622,202.0551038,61.4189066,100001,4828.93,4753.92,4936.6,0.3898,0.1279,1.7401,0.191,0.0803,0.7721,200111,24.45149,23.396523,25.229198,292.89307,257.16864,328.6175
-63.36610224,5.99908596,11,6000,3.5,0,NOT_AVAILABLE,78.15877059,54.99066015,202.2195616,61.64352546,100002,5777,5683.0703,6029.654,,,,,,,200111,1.9173201,1.7600079,1.9812227,3.6888707,3.607433,3.7703083
-7.070772826,0.423850051,12,5000,3,0,NOT_AVAILABLE,78.15800869,54.94167057,202.2793271,61.68346852,100001,4712.23,4414.58,4810.0767,0.342,0.2076,1.642,0.164,0.0805,0.7391,200111,9.228606,8.856968,10.515024,37.833183,36.246098,39.42027
-21.81969065,1.26505423,10,6250,4.5,0,NOT_AVAILABLE,78.20132765,54.94295366,202.2347281,61.69663789,100001,6423.0645,6300.5,6912,1.3077,0.837,1.584,0.666,0.416,0.784,200111,2.4042087,2.0761046,2.4986572,8.863559,8.610351,9.116767
-7.530534837,3.728554756,6,5750,4.5,0,NOT_AVAILABLE,78.39158131,55.15003696,201.7984475,61.58790319,100001,5648,5536.3,5753.3335,0.5148,0.26,0.7015,0.2465,0.1145,0.3347,200111,1.4893917,1.4353546,1.5500978,2.0337207,1.9907967,2.0766447
-3.247234585,5.784051929,9,6000,4.5,0,NOT_AVAILABLE,78.41345051,55.17281141,201.7498137,61.5761103,100001,6500,6028.4,6982,0.0362,0.0086,0.1182,0.0168,0.0039,0.0677,200111,0.8674209,0.75179064,1.0084456,1.2100627,1.1116426,1.3084829
-13.6299945,3.137574635,12,5500,3.5,0,NOT_AVAILABLE,78.22829631,55.07412229,202.0506064,61.59764922,100001,6359.5063,5869.5,7386.52,0.2665,0.0963,0.4321,0.147,0.013,0.232,200111,1.1219101,0.8316204,1.3170512,1.8548316,1.8151053,1.8945578
-169.3827476,0.860686969,11,6000,3.5,0,NOT_AVAILABLE,78.31182037,54.99450341,202.0628738,61.69036607,100001,4995.65,4536.95,5164.21,,,,,,,200111,4.4417653,4.156539,5.385321,11.070671,10.695254,11.446088
-34.77395491,0.438718387,9,5000,3,0,NOT_AVAILABLE,78.34344169,54.58717796,202.5237093,62.03535767,100001,4744.4634,4688.9697,4827.47,,,,,,,200111,7.6905627,7.428363,7.873675,26.999725,25.814034,28.185417
-41.39771342,0.755122748,10,5500,4.5,0,NOT_AVAILABLE,78.4981287,54.56403988,202.3948221,62.10557206,100001,4974.23,4939.23,4994,,,,,,,200111,3.682341,3.6532438,3.734713,7.479046,7.1651397,7.792952
-3.293552939,0.733942738,16,5000,3,0,NOT_AVAILABLE,78.55099748,54.4708851,202.4544315,62.19961588,100001,5200.4,5034.4,5498,0.158,0.1466,0.2143,0.079,0.0737,0.1187,200111,0.7980593,0.7140016,0.851556,0.41967395,0.41638583,0.42296207
-104.0764579,5.033924156,3,5500,4.5,0,NOT_AVAILABLE,78.51353852,54.64945695,202.2754204,62.04039126,100001,4381.6675,4287.6675,4734.25,0.438,0.1873,0.7311,0.2127,0.093,0.3301,200111,0.553979,0.47453663,0.5785354,0.1019152,0.10113342,0.10269697
-19.31034774,1.32192969,6,6500,4.5,0,NOT_AVAILABLE,78.65405495,54.61425088,202.1748656,62.11547559,100001,6607.1167,6549.46,6901.105,0.0917,0.0436,0.1917,0.049,0.0256,0.0966,200111,1.3292152,1.2183778,1.3527211,3.0334246,2.992512,3.0743372
-26.16747637,3.037619558,5,6000,3.5,-1.5,NOT_AVAILABLE,78.54773492,54.82723782,202.0266008,61.90501783,100001,6218,5893.83,6375,0.4977,0.3219,0.676,0.258,0.147,0.336,200111,1.4164118,1.3475056,1.5765064,2.7019458,2.630961,2.7729306
-20.98313951,0.584977804,8,5250,4.5,0,NOT_AVAILABLE,78.58069391,54.74711389,202.0894198,61.98188152,100002,5071.3335,4995.343,5115.17,0.2065,0.0205,0.4549,0.0853,0.0099,0.183,200111,0.822164,0.8081327,0.8473683,0.4028101,0.4001302,0.40548998
-58.76059644,0.137106135,4,4750,4.5,0,NOT_AVAILABLE,78.65526854,54.79877065,201.9518497,61.96344108,100001,4852.6665,4806.1,4897.0728,0.016,0,0.0571,0.0075,0,0.0209,200111,10.515277,10.325438,10.72003,55.240543,53.141712,57.339375
-4.623107354,0.175995811,11,4500,4.5,0,NOT_AVAILABLE,78.7654062,54.91335014,201.7038508,61.90399961,100002,4727.49,4656.9277,4811.6,,,,,,,200111,8.278512,7.9916143,8.531287,30.84053,30.60644,31.074621
-45.38558633,0.599050014,5,5500,4.5,0,NOT_AVAILABLE,78.74180393,54.63696754,202.057751,62.12534821,100001,5398,5314.6333,5525.6665,0.078,0.012,0.1345,0.0335,0.0079,0.0861,200111,0.85786897,0.81868607,0.8849936,0.56294787,0.55802816,0.5678676
-82.54814503,12.36340643,8,5500,3.5,0,NOT_AVAILABLE,78.89053311,54.69072773,201.8409162,62.12900258,100001,5482.5,5439.3335,5804.82,0.2407,0.1119,0.3536,0.126,0.0433,0.1886,200111,1.2000865,1.070514,1.2192098,1.1722881,1.1569223,1.1876538
-38.22767764,0.379324976,9,5000,3,0,NOT_AVAILABLE,78.07139799,54.13363694,203.3638197,62.31293396,100002,4764.6665,4653.467,4885.06,0.1493,0.0399,0.653,0.076,0.0265,0.3827,200111,16.572176,15.765391,17.373661,127.52163,118.13741,136.90585
-89.41230422,3.042378659,8,5500,3.5,0,NOT_AVAILABLE,78.14911047,54.07880816,203.3535423,62.38406275,100001,4903,4844.09,4944,0.5553,0.1672,2.0091,0.2855,0.0652,1.127,200111,12.375124,12.170724,12.677948,79.733604,65.30111,94.1661
27.82254362,0.861426083,12,5750,4.5,0,NOT_AVAILABLE,78.22579354,54.07431819,203.2804409,62.41401595,100001,5392.3335,5348,5482,0.008,0,0.1143,0.005,0,0.0464,200111,0.77052975,0.7455295,0.7833577,0.452252,0.44905174,0.45545226
-27.35687202,0.125630033,17,3600,4.5,0,NOT_AVAILABLE,78.14798227,54.31231514,203.0614909,62.19410848,100001,3641.6575,3389,3852.17,0.914,0.652,1.384,0.4755,0.3183,0.7491,200111,51.878708,46.36353,59.9024,426.45126,417.54956,435.35297
-3.115423019,0.334042007,15,5000,3,0,NOT_AVAILABLE,78.52953855,54.26415072,202.7305397,62.36210187,100001,4910.26,4822.45,4984.11,,,,,,,200111,3.4297912,3.3289049,3.555831,6.1609535,6.010136,6.311771
-1.148518497,0.661641813,10,6000,3.5,0,NOT_AVAILABLE,78.69309537,54.08903637,202.7777873,62.56047436,100001,6325.07,6286.3,6463.455,0.331,0.2043,0.5501,0.1717,0.0982,0.2945,200111,1.4881359,1.4250948,1.5065483,3.193311,3.1593888,3.2272332
-22.11085464,0.593795332,12,4000,3,0,NOT_AVAILABLE,78.32841597,53.80119681,203.5205905,62.6708886,100002,4467.4824,4305.26,4671.06,0.143,0.0425,0.4684,0.0767,0.026,0.2758,200111,0.6160614,0.5635323,0.6633626,0.13620535,0.13573964,0.13667105
-3.641851227,0.314316258,7,5250,4.5,0,NOT_AVAILABLE,78.53817182,53.74514289,203.3722996,62.78875363,100001,5082.005,4980.6045,5406.76,,,,,,,200111,4.140524,3.6580641,4.3108344,10.302572,10.086894,10.51825
4.186598785,4.55057831,7,6000,3.5,0,NOT_AVAILABLE,78.40131003,53.65536209,203.6309017,62.81432906,100001,6372.5767,6312,6725.6665,0.1623,0.0689,0.309,0.0723,0.035,0.144,200111,1.1815319,1.0607302,1.2043192,2.0741775,2.0112271,2.1371279
-3.786484602,0.126270909,7,4750,4.5,0,NOT_AVAILABLE,78.45295187,53.66117801,203.569138,62.82753697,100001,4860.815,4812.55,4914,0.0427,0.016,0.715,0.021,0.0067,0.4085,200111,10.212056,9.992199,10.417917,52.451447,51.458805,53.444088
-12.72222244,1.334290281,11,6000,3.5,0,NOT_AVAILABLE,78.75488499,53.57598058,203.3581354,63.00103913,100001,5902.3335,5851,5946.5,1.483,1.0516,1.6891,0.72,0.496,0.8411,200111,1.932052,1.9034587,1.9661022,4.0815706,3.9658155,4.1973257
27.76438293,0.463518462,8,6000,4.5,0,NOT_AVAILABLE,78.60632271,53.95470923,203.0361134,62.64116144,100001,6045.5327,5870,6211.5527,0.0827,0.0089,0.2315,0.0435,0.0049,0.1213,200111,1.1821413,1.1197941,1.2538984,1.6817902,1.6714002,1.6921803
-6.056387147,0.981783871,12,5500,4.5,0,NOT_AVAILABLE,78.73022774,53.78635389,203.1175484,62.82085162,100001,4930.953,4780.0664,5032,0.032,0.014,0.1491,0.016,0.0063,0.0701,200111,0.59733427,0.57358515,0.63564014,0.19004351,0.18902431,0.1910627
-9.320095542,0.330660919,10,5750,4.5,0,NOT_AVAILABLE,78.92591373,53.85568657,202.8232684,62.8302311,100002,5482.3667,5389,5742,0.2548,0.0543,0.4511,0.157,0.0546,0.2144,200111,1.081491,0.9858996,1.1192902,0.9519472,0.9459282,0.9579662
-19.98124282,0.193874556,5,4500,3,0,NOT_AVAILABLE,78.78674543,53.69286882,203.1757347,62.91652175,100002,4604.29,4550.37,4717.01,0.263,0.1239,0.8824,0.1335,0.0594,0.6431,200111,11.476812,10.934855,11.750414,53.33201,51.72521,54.93881
-72.60376424,1.420486729,9,5500,4.5,0,NOT_AVAILABLE,78.81525049,53.70198228,203.1339009,62.91878635,100001,5373,5294.6,5442.75,0.1395,0.023,0.2367,0.0585,0.012,0.1231,200111,0.93548065,0.9116576,0.9633901,0.6571004,0.64994544,0.6642553
-35.89557222,1.743525336,10,6250,4.5,0,NOT_AVAILABLE,78.93779241,53.55572489,203.1881541,63.08023392,100001,5944.25,5867.56,6128.4473,0.236,0.1429,0.3823,0.1303,0.0729,0.2067,200111,1.3661624,1.2852734,1.4021077,2.0993633,2.0571861,2.1415405
-27.338747,6.435821926,3,6500,3.5,0,NOT_AVAILABLE,78.97238644,53.56475348,203.1395401,63.08463722,100001,5733,5654.655,5790,0.3585,0.2826,0.5413,0.178,0.1356,0.327,200111,1.3547382,1.3281959,1.3925381,1.786213,1.7467747,1.8256514
-13.25226734,1.697748063,9,6750,4.5,0,NOT_AVAILABLE,78.91823385,53.76878122,202.9402028,62.89899651,100001,6677.31,6459.4336,6794,0.457,0.263,0.618,0.212,0.0939,0.3071,200111,1.5538739,1.5009553,1.660466,4.3244653,4.2775707,4.37136
-15.89894519,0.926021129,8,4500,3,0,NOT_AVAILABLE,78.5449847,54.4150649,202.5288928,62.24347728,100001,4961.2773,4920.5547,5029.4165,,,,,,,200111,3.6625893,3.5640192,3.7234635,7.322261,7.019911,7.624611
-26.04748995,1.220485906,9,6250,4.5,0,NOT_AVAILABLE,78.84099256,54.40849453,202.2317331,62.34658441,100001,6350,6308,6562.6665,0.0583,0,0.1715,0.0245,0,0.0829,200111,1.2907276,1.2084296,1.3079727,2.4403875,2.401708,2.479067
-17.08696415,0.698634665,12,4000,3,0,NOT_AVAILABLE,78.81406228,54.09815471,202.6399912,62.59346622,100002,4163.33,3993.88,4327.8467,0.4015,0.221,0.6899,0.2,0.1099,0.2958,200111,0.5544124,0.51306325,0.6024551,0.083200134,0.082934946,0.08346532
-37.38594483,0.336790933,6,5250,4.5,0,NOT_AVAILABLE,78.89728162,54.10117004,202.5489772,62.61869965,100001,5363.535,5270.45,5512,,,,,,,200111,7.798315,7.38388,8.07621,45.342014,43.021984,47.662045
27.06644459,0.564871335,7,6000,3.5,0,NOT_AVAILABLE,78.97116881,54.13672924,202.4276024,62.61387432,100001,6141.6104,6020,6589,0.05,0.0175,0.175,0.0345,0.0086,0.1055,200111,1.2286438,1.0674597,1.278785,1.9349768,1.9105515,1.9594021
-131.1816778,0.594759183,11,4500,3,-1.5,NOT_AVAILABLE,78.97180174,54.46965753,202.022135,62.33867674,100002,4825.277,4739.068,4971,0.106,0.048,1.6151,0.065,0.023,0.9604,200111,14.293933,13.468173,14.818708,99.79002,90.22372,109.35633
-21.70564179,2.224549104,8,6000,3.5,0,NOT_AVAILABLE,79.04710091,54.43569551,201.984753,62.39129996,100001,5853.5,5748.5527,6026,,,,,,,200111,1.8592602,1.7543375,1.9277662,3.6562638,3.52528,3.7872477
-29.14330512,2.603903469,9,5500,4.5,0,NOT_AVAILABLE,79.07800892,54.48471148,201.8936786,62.36060614,100001,6462.6665,6138,6873,0.3815,0.2865,0.5964,0.1947,0.1315,0.2796,200111,1.3022406,1.1513889,1.4436468,2.6651654,2.5702057,2.7601252
-26.90174471,1.554862386,9,6000,3.5,0,NOT_AVAILABLE,79.0936727,54.43313363,201.9392908,62.40852439,100001,6203.25,6017.3335,6344.75,0.264,0.158,0.3306,0.136,0.0795,0.167,200111,1.2224814,1.168562,1.2991899,1.9936842,1.9464695,2.0408988
-26.34949871,1.861020612,12,5500,4.5,0,NOT_AVAILABLE,79.19416194,54.34803123,201.936491,62.51179209,100001,5958,5903.6665,6581.57,,,,,,,200111,1.4608418,1.1971407,1.4878547,2.422719,2.3604224,2.4850156
-60.7741132,0.701621359,11,4250,4.5,0,NOT_AVAILABLE,79.15804808,54.19540054,202.1591168,62.62678211,100001,4249.85,4176.15,4325.0146,0.661,0.3795,1.8618,0.2765,0.2145,0.7523,200111,32.920048,31.785755,34.09224,318.5005,306.183,330.81796
-17.53853097,0.334530662,10,5000,4.5,0,NOT_AVAILABLE,79.27064616,54.11079611,202.1427767,62.73378551,100001,5066.385,4965,5212.0166,,,,,,,200111,5.4270697,5.128025,5.650973,17.483088,17.014372,17.951803
-2.989983769,0.26933493,7,5000,4.5,0,NOT_AVAILABLE,79.39214724,54.16767081,201.9446528,62.72601353,100001,4972.1396,4906.3896,5040,,,,,,,200111,8.898449,8.660438,9.138541,43.601013,42.63469,44.567337
-29.37091073,1.707867721,11,6000,4.5,0,NOT_AVAILABLE,79.52738504,54.10653479,201.8740353,62.82072877,100001,5954,5897,6039,0.03,0.0085,0.0556,0.0145,0.0039,0.0255,200111,1.0347903,1.0058656,1.0548913,1.2123686,1.1941355,1.2306017
-1.025373328,1.550437044,13,6500,4.5,0,NOT_AVAILABLE,79.566205,54.10117615,201.8388781,62.83772965,100001,6696.303,6529.3237,6878,,,,,,,200111,1.6585209,1.5720518,1.744435,4.9828415,4.760419,5.205264
-13.33808969,4.304325934,6,6000,4.5,0,NOT_AVAILABLE,78.94202751,53.9974602,202.6299624,62.71901549,100001,5730,5564.4,5865.81,0.5473,0.156,1.2991,0.2855,0.078,0.5875,200111,1.7987291,1.7164019,1.9073849,3.1422787,3.1076205,3.1769369
-30.81193554,1.196071892,6,4500,3,0,NOT_AVAILABLE,79.21463228,53.96348959,202.3825286,62.83751412,100001,4913.35,4811.19,5096.2935,0.439,0.2469,0.533,0.1848,0.1073,0.2561,200111,0.77511764,0.72046715,0.8083846,0.31545743,0.31251812,0.31839675
-39.85003155,0.85568855,6,5500,3.5,0,NOT_AVAILABLE,79.36695842,53.89344333,202.305449,62.94575884,100001,5001.4473,4960.71,5094,,,,,,,200111,5.125889,4.9413166,5.210422,14.812073,13.891988,15.732158
2.62746843,1.305811422,5,5500,4.5,0,NOT_AVAILABLE,79.33381657,53.72939324,202.5435888,63.07071305,100001,4838.857,4750.945,5020.0625,0.1953,0.0136,0.4585,0.106,0.0079,0.2611,200111,0.6821938,0.63383335,0.7076742,0.2298695,0.22806008,0.23167892
29.11392115,6.924970619,6,4000,3,0,NOT_AVAILABLE,79.37757156,53.62323727,202.6281414,63.17308314,100001,4187.7075,3808,4604.7324,1.2775,0.8899,1.703,0.627,0.408,0.8511,200111,0.59796923,0.4945643,0.72316545,0.09907357,0.09759681,0.10055032
-25.00309624,0.730225329,7,5000,3,0,NOT_AVAILABLE,79.32096341,53.99651682,202.2285032,62.84512119,100001,4976.45,4888.717,5047.975,0.382,0.1733,0.4671,0.186,0.0805,0.232,200111,0.81279445,0.7899246,0.8422292,0.36503527,0.3627814,0.36728913
-25.1215936,1.912357261,7,5500,4.5,0,NOT_AVAILABLE,79.49458327,53.90137656,202.1582925,62.98102402,100001,5381,5353,5534,0.092,0.025,0.1953,0.034,0.0082,0.0865,200111,0.82305557,0.7781742,0.8316884,0.5116877,0.5070324,0.516343
-47.1955458,0.664638516,11,5500,4.5,0,NOT_AVAILABLE,79.79584648,53.88740859,201.8485762,63.09051719,100001,4884.94,4776.2,4949.7935,,,,,,,200111,3.5999386,3.506222,3.7657244,6.648472,6.4339466,6.862997
-22.9116701,5.949143998,4,5500,4.5,0,NOT_AVAILABLE,79.61180302,53.70201575,202.2754764,63.18528626,100001,5042.3335,4898.1274,5265,0.06,0.0125,0.1987,0.033,0.004,0.099,200111,0.67345876,0.61769974,0.7136972,0.26414537,0.25807974,0.270211
-9.543984066,1.246247991,8,5500,4.5,0,NOT_AVAILABLE,79.88173273,53.71634166,201.9620965,63.26143402,100001,5739.3335,5657.45,5786.5,0.35,0.2624,0.6058,0.166,0.097,0.2958,200111,1.3466802,1.3248158,1.3859447,1.7728398,1.7370422,1.8086374
-35.19343798,1.310065975,10,5750,4.5,0,NOT_AVAILABLE,78.45267701,55.28034998,201.5843415,61.49965041,100001,6291.0405,5947.6665,6650,0.654,0.3869,0.9043,0.3113,0.1453,0.4581,200111,1.4001725,1.2530928,1.5665104,2.7666085,2.6868405,2.8463764
-36.9956284,1.659151181,9,5000,3,-1.5,NOT_AVAILABLE,78.52118407,55.25977921,201.540607,61.5385281,100001,5001.875,4900.77,5075,,,,,,,200111,5.294368,5.142895,5.5150714,15.807175,14.692144,16.922205
-15.11906779,0.977762142,12,6000,4.5,0,NOT_AVAILABLE,78.52951621,55.20933401,201.5915187,61.58301911,100001,5917.25,5692.7603,6000.5,,,,,,,200111,2.928839,2.8481343,3.1643865,9.474697,7.667943,11.281451
49.86057055,4.012881748,14,5750,4.5,0,NOT_AVAILABLE,78.77505258,55.24074698,201.3099516,61.63473434,100001,6143.2275,5549.1504,6569.71,0.054,0.0085,0.0953,0.0265,0.0079,0.0607,200111,1.1060388,0.9670995,1.3555344,1.5697186,1.5471258,1.5923114
37.26973604,0.859285001,6,5500,4.5,0,NOT_AVAILABLE,78.86264352,55.1680441,201.3066802,61.72294817,100002,5636.5,5524.3335,5795,0.0165,0.008,0.0451,0.008,0.0034,0.0281,200111,0.83122957,0.7863812,0.86532694,0.6283111,0.62232286,0.63429934
6.065341811,0.158939076,12,4750,4.5,0,NOT_AVAILABLE,78.70363542,55.1075535,201.5371445,61.72297683,100001,4761.3,4723.5,4809.725,0.0385,0.0133,0.248,0.015,0.006,0.1147,200111,10.90678,10.688263,11.082042,55.0795,54.103806,56.05519
-2.615228421,1.090092988,11,5500,3.5,0,NOT_AVAILABLE,78.8714208,55.15007922,201.3187647,61.74069997,100001,4960.7666,4927.2,4982,,,,,,,200111,10.045498,9.9600525,10.182834,55.059574,48.73685,61.382298
-33.66689862,3.745221081,10,5500,3.5,0,NOT_AVAILABLE,78.86461658,55.09720233,201.3873048,61.78264589,130001,5142.2065,4849.4497,5329,,,,,,,0,,,,,,
-8.680422055,1.502796351,8,6250,4.5,0,NOT_AVAILABLE,78.96480676,55.13899134,201.2374872,61.77933148,100001,6560.0366,6335,7071.0825,,,,,,,200111,2.498076,2.1500392,2.6787052,10.411925,10.084932,10.738918
-38.16254309,0.330438422,10,5250,4.5,0,NOT_AVAILABLE,79.02171669,55.09705406,201.2286281,61.83225089,100001,5052.2266,4960.31,5110.0034,,,,,,,200111,3.6778376,3.59514,3.8154042,7.939828,7.8273005,8.052356
-1.3461867,1.700842627,12,6250,4.5,0,NOT_AVAILABLE,78.98565567,55.37796945,200.9408145,61.58581805,100001,6671.75,6489.93,6888,0.6647,0.4327,0.8051,0.3275,0.2267,0.4195,200111,1.4490777,1.3595179,1.5314089,3.748324,3.653267,3.843381
6.864274445,0.29414869,6,5250,4.5,0,NOT_AVAILABLE,78.99343722,55.3613517,200.9520692,61.60215938,100002,5232.11,5092.2,5508,,,,,,,200111,3.797852,3.4269195,4.0094132,9.73819,9.547988,9.928391
-9.571716569,19.54097473,8,5500,3.5,0,NOT_AVAILABLE,78.98920409,55.28931105,201.0390807,61.66120562,100001,5951,5621.29,6794,0.164,0.0125,0.5741,0.082,0.0053,0.2566,200111,1.1341238,0.8701403,1.2710668,1.4533676,1.4154403,1.4912949
-36.61558703,0.503841949,13,5750,4.5,0,NOT_AVAILABLE,79.03791303,55.33508318,200.9375741,61.63796537,100002,5874,5389.7,7260.19,,,,,,,200111,1.5681458,1.0264986,1.8626235,2.6375659,2.595993,2.6791387
20.82922739,0.447495203,11,5000,3,0,NOT_AVAILABLE,79.13880426,55.31089019,200.8637583,61.6894702,100002,4461.85,4388.1167,4557.66,0.309,0.164,2.382,0.153,0.0799,1.214,200111,24.933601,23.896322,25.778557,221.9855,205.33607,238.63493
-7.438298472,2.028594471,9,6000,3.5,0,NOT_AVAILABLE,79.096159,55.38133857,200.8261854,61.61713264,100001,6348.5,6308,6750.463,0.0353,0.0089,0.1783,0.0077,0.0039,0.0649,200111,1.1169703,0.9879086,1.1313592,1.825839,1.8035473,1.8481308
-40.48082985,1.16855426,11,5500,4.5,0,NOT_AVAILABLE,79.18963296,55.24655101,200.8860521,61.75922814,100001,5184.3804,5080.6,5379.067,0.0713,0.004,0.1645,0.0373,0.0039,0.0891,200111,0.8632175,0.8018628,0.89884317,0.48497862,0.47971147,0.49024576
